"ID","NAME","TYPE","TENANTID","KIND","LOCATION","RESOURCEGROUP","SUBSCRIPTIONID","MANAGEDBY","SKU","PLAN","PROPERTIES","TAGS","IDENTITY","ZONES","EXTENDEDLOCATION"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-713764e5-21c8-4b53-a71e-685f537a80b6","datacluster-f8mdw-dynamic-pvc-713764e5-21c8-4b53-a71e-685f537a80b6","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-08-31T07:42:43.412Z"",""diskSizeGB"":1,""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-09-11T11:40:01.064Z"",""diskState"":""Unattached"",""uniqueId"":""082f3fec-3e93-4c5a-8d46-ebb780a23b19"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""vlad-dev"",""kubernetes.io-created-for-pvc-name"":""data-simple-zk-server-default-2"",""kubernetes.io-created-for-pv-name"":""pvc-713764e5-21c8-4b53-a71e-685f537a80b6"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-08-31"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-820f82e7-34df-45af-9301-8c36faba40ee","datacluster-f8mdw-dynamic-pvc-820f82e7-34df-45af-9301-8c36faba40ee","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2024-03-12T14:37:51.282Z"",""diskSizeGB"":1,""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-12T14:59:00.76Z"",""diskState"":""Unattached"",""uniqueId"":""302fc2a9-50cb-4552-add7-114f498d33fb"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""logs-oren-rs-0"",""kubernetes.io-created-for-pv-name"":""pvc-820f82e7-34df-45af-9301-8c36faba40ee"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-12"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-84875893-bea9-4277-afcd-f5a682c57935","datacluster-f8mdw-dynamic-pvc-84875893-bea9-4277-afcd-f5a682c57935","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-11-21T14:01:49.861Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-04T11:45:52.596Z"",""diskState"":""Unattached"",""uniqueId"":""443cd9ac-f0eb-48d6-af4f-fac33a1e92d3"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-om-db-2"",""kubernetes.io-created-for-pv-name"":""pvc-84875893-bea9-4277-afcd-f5a682c57935"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-11-21"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-8eb3cdb9-ce0d-492f-aede-f5817ba18250","datacluster-f8mdw-dynamic-pvc-8eb3cdb9-ce0d-492f-aede-f5817ba18250","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2024-03-12T14:40:40.694Z"",""diskSizeGB"":1,""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-12T14:58:55.65Z"",""diskState"":""Unattached"",""uniqueId"":""16ac82ad-9a3e-4eac-9955-8976a48c8a7b"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""logs-oren-rs-2"",""kubernetes.io-created-for-pv-name"":""pvc-8eb3cdb9-ce0d-492f-aede-f5817ba18250"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-12"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-8f995b54-92c6-44ca-bd0c-ab594b461034","datacluster-f8mdw-dynamic-pvc-8f995b54-92c6-44ca-bd0c-ab594b461034","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2024-03-04T13:14:51.936Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-04T14:58:06.12Z"",""diskState"":""Unattached"",""uniqueId"":""f96ad370-f97a-4436-b71d-b04d45979e6b"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-rs-oren-2"",""kubernetes.io-created-for-pv-name"":""pvc-8f995b54-92c6-44ca-bd0c-ab594b461034"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-04"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-8f9f97a7-c040-4a76-b1c7-a30038c7f49f","datacluster-f8mdw-dynamic-pvc-8f9f97a7-c040-4a76-b1c7-a30038c7f49f","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":100,""timeCreated"":""2023-10-16T15:36:02.126Z"",""diskSizeBytes"":107374182400,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2023-10-17T21:57:29.964Z"",""uniqueId"":""0924185b-05a6-4d49-9b5e-f51781e529e1"",""diskMBpsReadWrite"":100,""diskIOPSReadWrite"":500,""tier"":""P10""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""airflow-shir"",""kubernetes.io-created-for-pvc-name"":""logs-airflow3-triggerer-0"",""kubernetes.io-created-for-pv-name"":""pvc-8f9f97a7-c040-4a76-b1c7-a30038c7f49f"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-10-16"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-906d5040-5b5e-4fbc-a181-a0e57f0efeef","datacluster-f8mdw-dynamic-pvc-906d5040-5b5e-4fbc-a181-a0e57f0efeef","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-12-06T18:20:16.638Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-12-10T02:43:03.543Z"",""diskState"":""Unattached"",""uniqueId"":""e4f5c57c-c4ad-4298-a43d-618fbb76485f"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb"",""kubernetes.io-created-for-pvc-name"":""data-sample-mongodb-replicaset-1"",""kubernetes.io-created-for-pv-name"":""pvc-906d5040-5b5e-4fbc-a181-a0e57f0efeef"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-12-06"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-91843fde-f95a-4098-adfa-23e82fc3cd1e","datacluster-f8mdw-dynamic-pvc-91843fde-f95a-4098-adfa-23e82fc3cd1e","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-10-17T14:09:06.942Z"",""diskSizeGB"":2,""diskSizeBytes"":2147483648,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-10-17T14:10:08.584Z"",""diskState"":""Unattached"",""uniqueId"":""64fccbe0-7dba-406b-b1f5-f4582dcebe3c"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""kafka-client-dev"",""kubernetes.io-created-for-pvc-name"":""data-clinet-test-2-zookeeper-1"",""kubernetes.io-created-for-pv-name"":""pvc-91843fde-f95a-4098-adfa-23e82fc3cd1e"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-10-17"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-93530e54-f386-456d-9bcd-febe452c3dbf","datacluster-f8mdw-dynamic-pvc-93530e54-f386-456d-9bcd-febe452c3dbf","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":100,""timeCreated"":""2023-09-07T05:29:55.816Z"",""diskSizeBytes"":107374182400,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2023-10-22T02:13:56.919Z"",""uniqueId"":""b1f7faed-cfa7-4e75-8a4f-a8e32fee6247"",""diskMBpsReadWrite"":100,""diskIOPSReadWrite"":500,""tier"":""P10""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""bookstack"",""kubernetes.io-created-for-pvc-name"":""my-bookstack-config"",""kubernetes.io-created-for-pv-name"":""pvc-93530e54-f386-456d-9bcd-febe452c3dbf"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-09-07"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-94c5de87-00d2-41f4-8e00-f66e14765a41","datacluster-f8mdw-dynamic-pvc-94c5de87-00d2-41f4-8e00-f66e14765a41","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-08-31T07:44:00.178Z"",""diskSizeGB"":1,""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-09-11T11:41:11.485Z"",""diskState"":""Unattached"",""uniqueId"":""fa146e08-3666-4f0d-9f79-f934697e8a1e"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""vlad-dev"",""kubernetes.io-created-for-pvc-name"":""flowfile-repository-simple-nifi-node-default-0"",""kubernetes.io-created-for-pv-name"":""pvc-94c5de87-00d2-41f4-8e00-f66e14765a41"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-08-31"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-98039ca8-f85c-4b0c-9394-f720a8995ad6","datacluster-f8mdw-dynamic-pvc-98039ca8-f85c-4b0c-9394-f720a8995ad6","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":15,""timeCreated"":""2024-03-04T15:03:42.86Z"",""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2024-03-12T15:04:11.062Z"",""uniqueId"":""c3229cc6-77e8-441f-827d-2af6fc7bc9e1"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-oren-rs-0"",""kubernetes.io-created-for-pv-name"":""pvc-98039ca8-f85c-4b0c-9394-f720a8995ad6"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-04"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-ac26fd2c-0917-405a-b385-52e2aeed1912","datacluster-f8mdw-dynamic-pvc-ac26fd2c-0917-405a-b385-52e2aeed1912","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-10-16T15:36:02.126Z"",""diskSizeGB"":100,""diskSizeBytes"":107374182400,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-10-18T15:47:49.548Z"",""diskState"":""Unattached"",""uniqueId"":""355a5eb6-c161-4323-bebd-b210cb721b3e"",""diskMBpsReadWrite"":100,""diskIOPSReadWrite"":500,""tier"":""P10""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""airflow-shir"",""kubernetes.io-created-for-pvc-name"":""logs-airflow3-worker-0"",""kubernetes.io-created-for-pv-name"":""pvc-ac26fd2c-0917-405a-b385-52e2aeed1912"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-10-16"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-b2f42277-aea3-422f-a03d-78333188d721","datacluster-f8mdw-dynamic-pvc-b2f42277-aea3-422f-a03d-78333188d721","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2024-03-12T14:40:40.803Z"",""diskSizeGB"":1,""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-12T14:59:25.995Z"",""diskState"":""Unattached"",""uniqueId"":""4194a358-84ce-4e50-8ac2-df35c399ca72"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""journal-oren-rs-2"",""kubernetes.io-created-for-pv-name"":""pvc-b2f42277-aea3-422f-a03d-78333188d721"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-12"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-b3a1e80d-c74b-44dc-9b4b-92659691c0fc","datacluster-f8mdw-dynamic-pvc-b3a1e80d-c74b-44dc-9b4b-92659691c0fc","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":2,""timeCreated"":""2023-10-17T14:09:06.958Z"",""diskSizeBytes"":2147483648,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2023-10-17T14:10:46.897Z"",""uniqueId"":""7c589973-8fbd-4a8a-8462-ff8739583b3d"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""kafka-client-dev"",""kubernetes.io-created-for-pvc-name"":""data-clinet-test-2-zookeeper-2"",""kubernetes.io-created-for-pv-name"":""pvc-b3a1e80d-c74b-44dc-9b4b-92659691c0fc"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-10-17"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-b73b5381-76a5-4e36-8c13-f1187c2a39f5","datacluster-f8mdw-dynamic-pvc-b73b5381-76a5-4e36-8c13-f1187c2a39f5","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-10-10T12:36:10.681Z"",""diskSizeGB"":2,""diskSizeBytes"":2147483648,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-10-10T12:38:51.664Z"",""diskState"":""Unattached"",""uniqueId"":""07a79c36-a12e-43c1-9999-acf7f2c00283"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""kafka-infra-operator-strimzi"",""kubernetes.io-created-for-pvc-name"":""data-clinet-test-zookeeper-0"",""kubernetes.io-created-for-pv-name"":""pvc-b73b5381-76a5-4e36-8c13-f1187c2a39f5"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-10-10"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-b78635bd-502d-42c9-a4c6-25c548b8379e","datacluster-f8mdw-dynamic-pvc-b78635bd-502d-42c9-a4c6-25c548b8379e","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-11-21T14:00:34.221Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-04T11:46:02.596Z"",""diskState"":""Unattached"",""uniqueId"":""0cd2d64d-708c-4d4c-8a4f-e3fb9a5da781"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-om-db-1"",""kubernetes.io-created-for-pv-name"":""pvc-b78635bd-502d-42c9-a4c6-25c548b8379e"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-11-21"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-b7f9e285-dc32-48d8-9f61-9bc731a8da61","datacluster-f8mdw-dynamic-pvc-b7f9e285-dc32-48d8-9f61-9bc731a8da61","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":1,""timeCreated"":""2024-03-12T14:37:51.282Z"",""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2024-03-12T14:59:20.01Z"",""uniqueId"":""a564856a-415e-4e38-ba5a-d384dea991e2"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""journal-oren-rs-0"",""kubernetes.io-created-for-pv-name"":""pvc-b7f9e285-dc32-48d8-9f61-9bc731a8da61"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-12"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
